round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
5,7,0.62402,0.55363,0.5205,0.47561,0.62402,0.62402,0.62402,41.0,47.0,515.0,288.0,2.0,25.0,284.0,13.0,0.08333,0.13333,39.0,22.0,231.0,275.0,0.10758,0.1242,0.02425,-0.00913
5,8,0.59596,0.53748,0.52321,0.50081,0.59596,0.59596,0.59596,71.0,88.0,460.0,272.0,4.0,52.0,248.0,13.0,0.17666,0.23529,67.0,36.0,212.0,259.0,0.17944,0.20552,0.00279,-0.02977
5,9,0.50842,0.52453,0.52579,0.5064,0.50842,0.50842,0.50842,198.0,303.0,255.0,135.0,7.0,164.0,142.0,3.0,0.54114,0.7,191.0,139.0,113.0,132.0,0.57391,0.59133,0.03277,-0.10867
6,0,0.61883,0.65254,0.51132,0.41084,0.61883,0.61883,0.61883,11.0,5.0,541.0,335.0,0.0,1.0,291.0,13.0,0.00328,0.0,11.0,4.0,250.0,322.0,0.02555,0.03303,0.02227,0.03303
6,1,0.5275,0.51018,0.51105,0.50597,0.5275,0.5275,0.5275,142.0,252.0,328.0,169.0,3.0,156.0,185.0,10.0,0.44915,0.23077,139.0,96.0,143.0,159.0,0.43762,0.46644,-0.01154,0.23567
6,2,0.53872,0.52937,0.53166,0.52452,0.53872,0.53872,0.53872,163.0,252.0,317.0,159.0,6.0,129.0,189.0,3.0,0.41284,0.66667,157.0,123.0,128.0,156.0,0.49645,0.5016,0.08361,-0.16507
6,3,0.52076,0.53228,0.53454,0.51667,0.52076,0.52076,0.52076,191.0,292.0,273.0,135.0,7.0,160.0,161.0,7.0,0.49851,0.5,184.0,132.0,112.0,128.0,0.56835,0.58974,0.06984,0.08974
6,4,0.56229,0.51768,0.51704,0.51694,0.56229,0.56229,0.56229,114.0,183.0,387.0,207.0,2.0,103.0,225.0,8.0,0.31065,0.2,112.0,80.0,162.0,199.0,0.3472,0.36013,0.03655,0.16013
6,5,0.46914,0.50147,0.5015,0.46892,0.46914,0.46914,0.46914,200.0,350.0,218.0,123.0,13.0,193.0,116.0,4.0,0.6319,0.76471,187.0,157.0,102.0,119.0,0.60885,0.61111,-0.02305,-0.15359
6,6,0.49495,0.51152,0.51236,0.49135,0.49495,0.49495,0.49495,183.0,314.0,258.0,136.0,7.0,146.0,128.0,6.0,0.5331,0.53846,176.0,168.0,130.0,130.0,0.56954,0.57516,0.03644,0.0367
