round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
2,5,0.53506,0.51989,0.52111,0.51748,0.53506,0.53506,0.53506,1917.0,3005.0,4043.0,2174.0,81.0,1640.0,2240.0,103.0,0.42347,0.44022,1836.0,1365.0,1803.0,2071.0,0.45244,0.46993,0.02896,0.02971
2,6,0.53488,0.51691,0.51784,0.51517,0.53488,0.53488,0.53488,1856.0,2946.0,4102.0,2235.0,79.0,1609.0,2271.0,105.0,0.41535,0.42935,1777.0,1337.0,1831.0,2130.0,0.44014,0.45482,0.02479,0.02548
2,7,0.52419,0.5176,0.51889,0.51205,0.52419,0.52419,0.52419,2041.0,3250.0,3798.0,2050.0,85.0,1763.0,2117.0,99.0,0.45472,0.46196,1956.0,1487.0,1681.0,1951.0,0.48664,0.50064,0.03192,0.03868
2,8,0.55041,0.5211,0.5215,0.52111,0.55041,0.55041,0.55041,1688.0,2605.0,4443.0,2403.0,72.0,1410.0,2470.0,112.0,0.36467,0.3913,1616.0,1195.0,1973.0,2291.0,0.39731,0.41362,0.03265,0.02231
2,9,0.58255,0.51625,0.51249,0.50306,0.58255,0.58255,0.58255,1017.0,1576.0,5472.0,3074.0,44.0,858.0,3022.0,140.0,0.22195,0.23913,973.0,718.0,2450.0,2934.0,0.23901,0.24904,0.01706,0.00991
3,0,0.55696,0.52006,0.51976,0.51982,0.55696,0.55696,0.55696,1553.0,2397.0,4651.0,2538.0,66.0,1295.0,2585.0,118.0,0.33489,0.3587,1487.0,1102.0,2066.0,2420.0,0.36594,0.3806,0.03104,0.0219
3,1,0.57968,0.51992,0.51638,0.51067,0.57968,0.57968,0.57968,1137.0,1728.0,5320.0,2954.0,47.0,913.0,2967.0,137.0,0.23622,0.25543,1090.0,815.0,2353.0,2817.0,0.26926,0.27899,0.03304,0.02355
3,2,0.52572,0.52019,0.52168,0.51425,0.52572,0.52572,0.52572,2072.0,3264.0,3784.0,2019.0,85.0,1762.0,2118.0,99.0,0.45448,0.46196,1987.0,1502.0,1666.0,1920.0,0.49314,0.50857,0.03867,0.04662
3,3,0.52276,0.51829,0.51965,0.51182,0.52276,0.52276,0.52276,2078.0,3303.0,3745.0,2013.0,85.0,1786.0,2094.0,99.0,0.46038,0.46196,1993.0,1517.0,1651.0,1914.0,0.49611,0.51011,0.03573,0.04815
3,4,0.53488,0.52009,0.52133,0.51757,0.53488,0.53488,0.53488,1924.0,3014.0,4034.0,2167.0,82.0,1642.0,2238.0,102.0,0.42421,0.44565,1842.0,1372.0,1796.0,2065.0,0.45428,0.47146,0.03006,0.02581
3,5,0.5619,0.52187,0.52115,0.52111,0.5619,0.5619,0.5619,1504.0,2293.0,4755.0,2587.0,63.0,1244.0,2636.0,121.0,0.3216,0.34239,1441.0,1049.0,2119.0,2466.0,0.35194,0.36883,0.03034,0.02643
3,6,0.5593,0.52077,0.52027,0.5203,0.5593,0.5593,0.5593,1527.0,2345.0,4703.0,2564.0,63.0,1267.0,2613.0,121.0,0.32726,0.34239,1464.0,1078.0,2090.0,2443.0,0.35929,0.37471,0.03203,0.03232
3,7,0.54053,0.51912,0.52001,0.51818,0.54053,0.54053,0.54053,1811.0,2838.0,4210.0,2280.0,76.0,1537.0,2343.0,108.0,0.3969,0.41304,1735.0,1301.0,1867.0,2172.0,0.42912,0.44407,0.03222,0.03103
3,8,0.56944,0.52303,0.52131,0.52043,0.56944,0.56944,0.56944,1391.0,2096.0,4952.0,2700.0,56.0,1134.0,2746.0,128.0,0.29281,0.30435,1335.0,962.0,2206.0,2572.0,0.32466,0.34169,0.03185,0.03735
3,9,0.53102,0.51784,0.519,0.51476,0.53102,0.53102,0.53102,1938.0,3071.0,3977.0,2153.0,81.0,1676.0,2204.0,103.0,0.43233,0.44022,1857.0,1395.0,1773.0,2050.0,0.45965,0.4753,0.02731,0.03508
4,0,0.57285,0.52253,0.52021,0.51835,0.57285,0.57285,0.57285,1317.0,1984.0,5064.0,2774.0,51.0,1072.0,2808.0,133.0,0.27633,0.27717,1266.0,912.0,2256.0,2641.0,0.30784,0.32403,0.03152,0.04686
4,1,0.56962,0.52656,0.5251,0.5248,0.56962,0.56962,0.56962,1462.0,2165.0,4883.0,2629.0,59.0,1168.0,2712.0,125.0,0.30192,0.32065,1403.0,997.0,2171.0,2504.0,0.33922,0.3591,0.0373,0.03845
4,2,0.53793,0.52193,0.52323,0.51981,0.53793,0.53793,0.53793,1914.0,2970.0,4078.0,2177.0,78.0,1615.0,2265.0,106.0,0.41658,0.42391,1836.0,1355.0,1813.0,2071.0,0.45102,0.46993,0.03444,0.04601
4,3,0.5391,0.51689,0.51764,0.51605,0.5391,0.5391,0.5391,1787.0,2830.0,4218.0,2304.0,77.0,1532.0,2348.0,107.0,0.39592,0.41848,1710.0,1298.0,1870.0,2197.0,0.42516,0.43768,0.02924,0.0192
4,4,0.52823,0.5212,0.52275,0.51593,0.52823,0.52823,0.52823,2054.0,3218.0,3830.0,2037.0,84.0,1742.0,2138.0,100.0,0.44931,0.45652,1970.0,1476.0,1692.0,1937.0,0.48707,0.50422,0.03776,0.0477
4,5,0.57932,0.52618,0.52276,0.51989,0.57932,0.57932,0.57932,1267.0,1862.0,5186.0,2824.0,50.0,998.0,2882.0,134.0,0.25787,0.27174,1217.0,864.0,2304.0,2690.0,0.29413,0.31149,0.03626,0.03975
4,6,0.5716,0.5227,0.52061,0.51914,0.5716,0.5716,0.5716,1344.0,2025.0,5023.0,2747.0,53.0,1093.0,2787.0,131.0,0.28199,0.28804,1291.0,932.0,2236.0,2616.0,0.3142,0.33043,0.03222,0.04239
4,7,0.55714,0.52111,0.52087,0.52094,0.55714,0.55714,0.55714,1572.0,2414.0,4634.0,2519.0,67.0,1305.0,2575.0,117.0,0.3376,0.36413,1505.0,1109.0,2059.0,2402.0,0.36947,0.38521,0.03187,0.02108
4,8,0.53551,0.51897,0.52008,0.51692,0.53551,0.53551,0.53551,1890.0,2973.0,4075.0,2201.0,80.0,1624.0,2256.0,104.0,0.41929,0.43478,1810.0,1349.0,1819.0,2097.0,0.4465,0.46327,0.02721,0.02849
4,9,0.52159,0.51965,0.52114,0.51202,0.52159,0.52159,0.52159,2125.0,3363.0,3685.0,1966.0,86.0,1813.0,2067.0,98.0,0.46727,0.46739,2039.0,1550.0,1618.0,1868.0,0.50728,0.52188,0.04001,0.05449
5,0,0.55086,0.52108,0.52145,0.52111,0.55086,0.55086,0.55086,1680.0,2592.0,4456.0,2411.0,70.0,1407.0,2473.0,114.0,0.36344,0.38043,1610.0,1185.0,1983.0,2297.0,0.39505,0.41208,0.03162,0.03165
5,1,0.61603,0.5433,0.5228,0.49472,0.61603,0.61603,0.61603,702.0,888.0,6160.0,3389.0,26.0,473.0,3407.0,158.0,0.12279,0.1413,676.0,415.0,2753.0,3231.0,0.1542,0.17302,0.03142,0.03172
